dispatch_id,route_id,hub_id,dispatch_timestamp,route_class,distance_miles,stop_count,door_open_minutes,transit_duration_hours,cargo_type,pallet_payload,dispatch_status
DSP-10813,RT-HUB_-LOC-13,HUB_N,2025-07-24 07:52:00,LOCAL_URBAN,122.3,10,99,8.89,PERISHABLE_FOOD,26,COMPLETED
DSP-10814,RT-HUB_-REG-14,HUB_01,2025-07-24T07:18:00Z,REGIONAL_DISTRIB,282.0,5,70,8.38,PHARMA_GDP,26,COMPLETED
DSP-10815,RT-HUB_-REG-15,HUB_01,07/24/2025 13:13,REGIONAL_DISTRIB,279.5,5,57,8.32,PHARMA_GDP,26,COMPLETED
DSP-10816,RT-ALLE-REG-16,ALLENTOWN_PA,2025-07-24 09:59:00,REGIONAL_DISTRIB,301.9,6,75,9.19,PERISHABLE_FOOD,26,COMPLETED
DSP-10817,RT-HUB_-LOC-17,HUB_01,2025-07-25T14:33:00Z,LOCAL_URBAN,134.6,9,95,9.12,PERISHABLE_FOOD,25,COMPLETED
DSP-10818,RT-HUB_-REG-18,HUB_N,07/25/2025 10:46,REGIONAL_DISTRIB,283.0,5,58,8.4,PERISHABLE_FOOD,26,COMPLETED
DSP-10819,RT-ALLE-LOC-19,ALLENTOWN_PA,2025-07-25 05:35:00,LOCAL_URBAN,128.5,10,91,9.17,PERISHABLE_FOOD,25,COMPLETED
DSP-10820,RT-ALLE-LOC-20,ALLENTOWN_PA,2025-07-25T11:28:00Z,LOCAL_URBAN,124.7,10,108,9.0,PERISHABLE_FOOD,25,COMPLETED
DSP-10821,RT-HUB_-LOC-21,HUB_N,07/26/2025 05:55,LOCAL_URBAN,112.0,9,86,8.09,PERISHABLE_FOOD,24,COMPLETED
DSP-10822,RT-HUB_-REG-22,HUB_N,2025-07-26 10:09:00,REGIONAL_DISTRIB,280.7,5,82,8.35,PERISHABLE_FOOD,26,COMPLETED
DSP-10823,RT-ALLE-LOC-23,ALLENTOWN_PA,2025-07-26T05:42:00Z,LOCAL_URBAN,126.8,10,99,9.1,PHARMA_GDP,24,COMPLETED
DSP-10824,RT-HUB_-REG-24,HUB_N,07/26/2025 15:45,REGIONAL_DISTRIB,268.5,4,61,7.73,PERISHABLE_FOOD,26,COMPLETED
DSP-10825,RT-ALLE-LIN-25,ALLENTOWN_PA,2025-07-27 12:57:00,LINEHAUL_CORRIDOR,442.3,1,29,8.84,PERISHABLE_FOOD,26,COMPLETED
DSP-10826,RT-HUB_-LIN-26,HUB_N,2025-07-27T14:45:00Z,LINEHAUL_CORRIDOR,454.3,2,35,9.4,PERISHABLE_FOOD,26,COMPLETED
DSP-10827,RT-ALLE-REG-27,ALLENTOWN_PA,07/27/2025 12:24,REGIONAL_DISTRIB,277.6,5,55,8.28,PHARMA_GDP,26,COMPLETED
DSP-10828,RT-ALLE-REG-28,ALLENTOWN_PA,2025-07-27 14:07:00,REGIONAL_DISTRIB,284.9,5,56,8.45,PERISHABLE_FOOD,26,COMPLETED
DSP-10829,RT-ALLE-LIN-29,ALLENTOWN_PA,2025-07-28T14:50:00Z,LINEHAUL_CORRIDOR,462.1,1,21,9.22,PERISHABLE_FOOD,26,COMPLETED
DSP-10830,RT-HUB_-LIN-30,HUB_01,07/28/2025 13:14,LINEHAUL_CORRIDOR,435.0,2,23,9.03,PERISHABLE_FOOD,26,COMPLETED
DSP-10831,RT-HUB_-LOC-31,HUB_N,2025-07-28 15:28:00,LOCAL_URBAN,114.8,9,108,8.22,PHARMA_GDP,24,COMPLETED
DSP-10832,RT-ALLE-LIN-32,ALLENTOWN_PA,2025-07-28T12:23:00Z,LINEHAUL_CORRIDOR,452.9,2,24,9.38,PERISHABLE_FOOD,26,COMPLETED
DSP-10833,RT-ALLE-REG-33,ALLENTOWN_PA,07/29/2025 16:00,REGIONAL_DISTRIB,295.8,4,74,8.38,PHARMA_GDP,26,COMPLETED
DSP-10834,RT-HUB_-LOC-34,HUB_N,2025-07-29 13:33:00,LOCAL_URBAN,122.3,10,111,8.89,PHARMA_GDP,24,COMPLETED
DSP-10835,RT-HUB_-LIN-35,HUB_01,2025-07-29T17:34:00Z,LINEHAUL_CORRIDOR,431.4,1,25,8.63,PERISHABLE_FOOD,26,COMPLETED
DSP-10836,RT-HUB_-REG-36,HUB_N,07/29/2025 17:52,REGIONAL_DISTRIB,265.4,4,70,7.65,PHARMA_GDP,26,COMPLETED
DSP-10837,RT-ALLE-LOC-37,ALLENTOWN_PA,2025-07-30 17:59:00,LOCAL_URBAN,113.8,7,83,7.51,PERISHABLE_FOOD,25,COMPLETED
DSP-10838,RT-HUB_-LIN-38,HUB_N,2025-07-30T13:36:00Z,LINEHAUL_CORRIDOR,456.9,3,23,9.79,PERISHABLE_FOOD,26,COMPLETED
DSP-10839,RT-HUB_-LIN-39,HUB_N,07/30/2025 17:25,LINEHAUL_CORRIDOR,464.7,1,29,9.27,PERISHABLE_FOOD,26,COMPLETED
DSP-10840,RT-ALLE-LOC-40,ALLENTOWN_PA,2025-07-30 18:19:00,LOCAL_URBAN,130.5,7,92,8.27,PERISHABLE_FOOD,25,VOID_TEST
DSP-10841,RT-HUB_-LOC-01,HUB_01,2025-07-31T11:10:00Z,LOCAL_URBAN,122.6,7,97,7.91,PHARMA_GDP,25,COMPLETED
DSP-10842,RT-HUB_-REG-02,HUB_N,07/31/2025 12:27,REGIONAL_DISTRIB,283.8,4,59,8.09,PERISHABLE_FOOD,26,COMPLETED
DSP-10843,RT-ALLE-REG-03,ALLENTOWN_PA,2025-07-31 17:21:00,REGIONAL_DISTRIB,276.3,4,69,7.91,PHARMA_GDP,26,COMPLETED
DSP-10844,RT-HUB_-LOC-04,HUB_N,2025-07-31T16:29:00Z,LOCAL_URBAN,117.9,8,107,8.03,PHARMA_GDP,24,COMPLETED
DSP-10845,RT-ALLE-LOC-05,ALLENTOWN_PA,08/01/2025 17:05,LOCAL_URBAN,125.8,9,106,8.72,PHARMA_GDP,26,COMPLETED
DSP-10846,RT-ALLE-REG-06,ALLENTOWN_PA,2025-08-01 16:55:00,REGIONAL_DISTRIB,300.9,4,81,8.5,PHARMA_GDP,26,COMPLETED
DSP-10847,RT-HUB_-LIN-07,HUB_N,2025-08-01T18:20:00Z,LINEHAUL_CORRIDOR,447.5,3,40,9.61,PERISHABLE_FOOD,26,COMPLETED
DSP-10848,RT-HUB_-LIN-08,HUB_N,08/01/2025 14:04,LINEHAUL_CORRIDOR,415.1,3,30,8.98,PHARMA_GDP,26,COMPLETED
DSP-10849,RT-HUB_-REG-09,HUB_N,2025-08-02 06:26:00,REGIONAL_DISTRIB,274.1,5,79,8.19,PERISHABLE_FOOD,26,COMPLETED
DSP-10850,RT-ALLE-LOC-10,ALLENTOWN_PA,2025-08-02T16:33:00Z,LOCAL_URBAN,130.8,9,107,8.95,PERISHABLE_FOOD,24,COMPLETED
DSP-10851,RT-HUB_-REG-11,HUB_01,08/02/2025 12:49,REGIONAL_DISTRIB,276.0,4,79,7.9,PERISHABLE_FOOD,26,COMPLETED
DSP-10852,RT-HUB_-REG-12,HUB_N,2025-08-02 10:49:00,REGIONAL_DISTRIB,304.2,6,73,9.24,PERISHABLE_FOOD,26,COMPLETED
DSP-10853,RT-ALLE-REG-13,ALLENTOWN_PA,2025-08-03T11:03:00Z,REGIONAL_DISTRIB,266.3,5,71,8.01,PERISHABLE_FOOD,26,COMPLETED
DSP-10854,RT-HUB_-REG-14,HUB_01,08/03/2025 05:57,REGIONAL_DISTRIB,266.6,5,81,8.01,PHARMA_GDP,26,COMPLETED
DSP-10855,RT-HUB_-LOC-15,HUB_01,2025-08-03 10:07:00,LOCAL_URBAN,112.0,10,115,8.42,PERISHABLE_FOOD,25,COMPLETED
DSP-10856,RT-HUB_-LIN-16,HUB_01,2025-08-03T13:38:00Z,LINEHAUL_CORRIDOR,451.3,2,33,9.35,PERISHABLE_FOOD,26,COMPLETED
DSP-10857,RT-HUB_-LOC-17,HUB_01,08/04/2025 16:40,LOCAL_URBAN,127.6,7,93,8.13,PERISHABLE_FOOD,24,COMPLETED
DSP-10858,RT-HUB_-LIN-18,HUB_01,2025-08-04 06:03:00,LINEHAUL_CORRIDOR,417.1,2,23,8.69,PHARMA_GDP,26,COMPLETED
DSP-10859,RT-HUB_-LOC-19,HUB_01,2025-08-04T08:20:00Z,LOCAL_URBAN,119.4,9,111,8.43,PHARMA_GDP,24,COMPLETED
DSP-10860,RT-HUB_-LIN-20,HUB_N,08/04/2025 05:37,LINEHAUL_CORRIDOR,428.3,2,26,8.9,PHARMA_GDP,26,COMPLETED
DSP-10861,RT-HUB_-LIN-21,HUB_N,2025-08-05 17:54:00,LINEHAUL_CORRIDOR,435.1,3,29,9.37,PERISHABLE_FOOD,26,COMPLETED
DSP-10862,RT-ALLE-REG-22,ALLENTOWN_PA,2025-08-05T15:58:00Z,REGIONAL_DISTRIB,266.0,4,71,7.67,PERISHABLE_FOOD,26,COMPLETED
DSP-10863,RT-ALLE-LOC-23,ALLENTOWN_PA,08/05/2025 11:04,LOCAL_URBAN,130.0,10,104,9.24,PHARMA_GDP,25,COMPLETED
DSP-10864,RT-ALLE-LIN-24,ALLENTOWN_PA,2025-08-05 15:10:00,LINEHAUL_CORRIDOR,454.2,3,22,9.73,PERISHABLE_FOOD,26,COMPLETED
DSP-10865,RT-ALLE-LOC-25,ALLENTOWN_PA,2025-08-06T15:18:00Z,LOCAL_URBAN,126.1,7,92,8.07,PERISHABLE_FOOD,26,COMPLETED
DSP-10866,RT-ALLE-REG-26,ALLENTOWN_PA,08/06/2025 05:47,REGIONAL_DISTRIB,293.8,6,83,9.0,PHARMA_GDP,26,COMPLETED
DSP-10867,RT-HUB_-REG-27,HUB_N,2025-08-06 12:07:00,REGIONAL_DISTRIB,297.8,6,69,9.09,PHARMA_GDP,26,COMPLETED
DSP-10868,RT-HUB_-LOC-28,HUB_N,2025-08-06T06:37:00Z,LOCAL_URBAN,114.5,7,113,7.54,PHARMA_GDP,25,COMPLETED
DSP-10869,RT-ALLE-LOC-29,ALLENTOWN_PA,08/07/2025 15:40,LOCAL_URBAN,113.6,9,85,8.16,PHARMA_GDP,25,COMPLETED
DSP-10870,RT-HUB_-LOC-30,HUB_01,2025-08-07 12:27:00,LOCAL_URBAN,127.8,9,104,8.81,PHARMA_GDP,24,COMPLETED
DSP-10871,RT-HUB_-LIN-31,HUB_01,2025-08-07T13:02:00Z,LINEHAUL_CORRIDOR,464.0,1,26,9.26,PHARMA_GDP,26,COMPLETED
DSP-10872,RT-HUB_-LIN-32,HUB_01,08/07/2025 12:31,LINEHAUL_CORRIDOR,426.2,2,34,8.86,PERISHABLE_FOOD,26,COMPLETED
DSP-10873,RT-HUB_-LIN-33,HUB_N,2025-08-08 18:05:00,LINEHAUL_CORRIDOR,411.1,3,38,8.91,PERISHABLE_FOOD,26,COMPLETED
DSP-10874,RT-HUB_-LOC-34,HUB_N,2025-08-08T11:04:00Z,LOCAL_URBAN,120.2,7,112,7.8,PHARMA_GDP,24,COMPLETED
DSP-10875,RT-HUB_-REG-35,HUB_N,08/08/2025 14:48,REGIONAL_DISTRIB,279.1,6,69,8.65,PHARMA_GDP,26,COMPLETED
DSP-10876,RT-HUB_-LOC-36,HUB_N,2025-08-08 11:52:00,LOCAL_URBAN,133.3,10,97,9.39,PERISHABLE_FOOD,26,COMPLETED
DSP-10877,RT-HUB_-REG-37,HUB_N,2025-08-09T09:35:00Z,REGIONAL_DISTRIB,283.0,4,60,8.07,PERISHABLE_FOOD,26,COMPLETED
DSP-10878,RT-HUB_-REG-38,HUB_N,08/09/2025 15:51,REGIONAL_DISTRIB,292.6,5,83,8.63,PERISHABLE_FOOD,26,COMPLETED
DSP-10879,RT-ALLE-REG-39,ALLENTOWN_PA,2025-08-09 06:28:00,REGIONAL_DISTRIB,271.1,5,65,8.12,PHARMA_GDP,26,COMPLETED
DSP-10880,RT-ALLE-LIN-40,ALLENTOWN_PA,2025-08-09T14:27:00Z,LINEHAUL_CORRIDOR,446.5,1,20,8.92,PERISHABLE_FOOD,26,COMPLETED
DSP-10881,RT-HUB_-REG-01,HUB_01,08/10/2025 15:58,REGIONAL_DISTRIB,284.2,6,75,8.77,PHARMA_GDP,26,COMPLETED
DSP-10882,RT-HUB_-LIN-02,HUB_01,2025-08-10 06:59:00,LINEHAUL_CORRIDOR,432.6,3,31,9.32,PHARMA_GDP,26,COMPLETED
DSP-10883,RT-HUB_-LOC-03,HUB_N,2025-08-10T10:42:00Z,LOCAL_URBAN,115.5,7,97,7.58,PERISHABLE_FOOD,26,COMPLETED
DSP-10884,RT-ALLE-REG-04,ALLENTOWN_PA,08/10/2025 05:47,REGIONAL_DISTRIB,296.4,4,62,8.39,PERISHABLE_FOOD,26,COMPLETED
DSP-10885,RT-ALLE-REG-05,ALLENTOWN_PA,2025-08-11 10:06:00,REGIONAL_DISTRIB,269.4,4,81,7.75,PERISHABLE_FOOD,26,COMPLETED
DSP-10886,RT-HUB_-REG-06,HUB_N,2025-08-11T07:07:00Z,REGIONAL_DISTRIB,289.7,6,76,8.9,PERISHABLE_FOOD,26,COMPLETED
DSP-10887,RT-HUB_-LOC-07,HUB_N,08/11/2025 09:24,LOCAL_URBAN,133.3,8,113,8.73,PERISHABLE_FOOD,25,COMPLETED
DSP-10888,RT-ALLE-REG-08,ALLENTOWN_PA,2025-08-11 12:11:00,REGIONAL_DISTRIB,287.7,6,72,8.85,PERISHABLE_FOOD,26,COMPLETED
DSP-10889,RT-ALLE-LOC-09,ALLENTOWN_PA,2025-08-12T13:59:00Z,LOCAL_URBAN,133.5,10,106,9.4,PHARMA_GDP,26,COMPLETED
DSP-10890,RT-ALLE-REG-10,ALLENTOWN_PA,08/12/2025 13:58,REGIONAL_DISTRIB,299.8,4,56,8.47,PHARMA_GDP,26,COMPLETED
DSP-10891,RT-HUB_-LOC-11,HUB_01,2025-08-12 07:28:00,LOCAL_URBAN,112.0,7,94,7.42,PERISHABLE_FOOD,25,COMPLETED
DSP-10892,RT-HUB_-LOC-12,HUB_N,2025-08-12T15:21:00Z,LOCAL_URBAN,111.6,7,81,7.41,PERISHABLE_FOOD,24,COMPLETED
DSP-10893,RT-HUB_-REG-13,HUB_01,08/13/2025 11:03,REGIONAL_DISTRIB,271.1,5,62,8.12,PERISHABLE_FOOD,26,COMPLETED
DSP-10894,RT-HUB_-REG-14,HUB_N,2025-08-13 06:33:00,REGIONAL_DISTRIB,287.9,4,75,8.19,PERISHABLE_FOOD,26,COMPLETED
DSP-10895,RT-HUB_-LOC-15,HUB_01,2025-08-13T05:49:00Z,LOCAL_URBAN,131.2,7,88,8.3,PHARMA_GDP,25,COMPLETED
DSP-10896,RT-HUB_-LOC-16,HUB_01,08/13/2025 07:09,LOCAL_URBAN,126.9,7,98,8.1,PERISHABLE_FOOD,25,COMPLETED
DSP-10897,RT-HUB_-LIN-17,HUB_N,2025-08-14 17:57:00,LINEHAUL_CORRIDOR,457.2,3,20,9.79,PERISHABLE_FOOD,26,COMPLETED
DSP-10898,RT-ALLE-LOC-18,ALLENTOWN_PA,2025-08-14T08:36:00Z,LOCAL_URBAN,126.3,7,109,8.07,PERISHABLE_FOOD,26,COMPLETED
DSP-10899,RT-ALLE-REG-19,ALLENTOWN_PA,08/14/2025 10:56,REGIONAL_DISTRIB,286.7,4,83,8.16,PERISHABLE_FOOD,26,COMPLETED
DSP-10900,RT-ALLE-LOC-20,ALLENTOWN_PA,2025-08-14 12:02:00,LOCAL_URBAN,116.1,7,83,7.61,PHARMA_GDP,26,COMPLETED
DSP-10901,RT-HUB_-LOC-21,HUB_01,2025-08-15T10:48:00Z,LOCAL_URBAN,132.1,8,89,8.67,PERISHABLE_FOOD,26,COMPLETED
DSP-10902,RT-HUB_-REG-22,HUB_N,08/15/2025 11:52,REGIONAL_DISTRIB,289.6,4,56,8.23,PHARMA_GDP,26,COMPLETED
DSP-10903,RT-HUB_-REG-23,HUB_N,2025-08-15 17:14:00,REGIONAL_DISTRIB,269.1,4,65,7.74,PHARMA_GDP,26,COMPLETED
DSP-10904,RT-ALLE-REG-24,ALLENTOWN_PA,2025-08-15T11:51:00Z,REGIONAL_DISTRIB,298.3,6,85,9.1,PHARMA_GDP,26,COMPLETED
DSP-10905,RT-HUB_-LIN-25,HUB_01,08/16/2025 16:44,LINEHAUL_CORRIDOR,464.6,2,27,9.6,PERISHABLE_FOOD,26,COMPLETED
DSP-10906,RT-HUB_-LOC-26,HUB_N,2025-08-16 05:53:00,LOCAL_URBAN,128.4,9,104,8.84,PHARMA_GDP,24,VOID_TEST
DSP-10907,RT-HUB_-LOC-27,HUB_01,2025-08-16T17:53:00Z,LOCAL_URBAN,112.9,9,108,8.13,PHARMA_GDP,26,COMPLETED
DSP-10908,RT-HUB_-LOC-28,HUB_N,08/16/2025 13:45,LOCAL_URBAN,117.1,8,96,7.99,PERISHABLE_FOOD,25,COMPLETED
DSP-10909,RT-HUB_-LOC-29,HUB_N,2025-08-17 12:11:00,LOCAL_URBAN,116.5,7,81,7.63,PERISHABLE_FOOD,24,COMPLETED
DSP-10910,RT-HUB_-LOC-30,HUB_N,2025-08-17T15:40:00Z,LOCAL_URBAN,115.3,10,95,8.57,PHARMA_GDP,25,COMPLETED
DSP-10911,RT-ALLE-LIN-31,ALLENTOWN_PA,08/17/2025 17:42,LINEHAUL_CORRIDOR,462.7,1,23,9.23,PHARMA_GDP,26,COMPLETED
DSP-10912,RT-HUB_-REG-32,HUB_01,2025-08-17 18:09:00,REGIONAL_DISTRIB,274.3,5,75,8.2,PHARMA_GDP,26,COMPLETED
DSP-10913,RT-ALLE-LOC-33,ALLENTOWN_PA,2025-08-18T08:24:00Z,LOCAL_URBAN,113.7,8,83,7.83,PERISHABLE_FOOD,25,COMPLETED
DSP-10914,RT-ALLE-LIN-34,ALLENTOWN_PA,08/18/2025 08:02,LINEHAUL_CORRIDOR,422.6,1,35,8.46,PERISHABLE_FOOD,26,COMPLETED
DSP-10915,RT-ALLE-REG-35,ALLENTOWN_PA,2025-08-18 14:14:00,REGIONAL_DISTRIB,276.8,6,69,8.59,PHARMA_GDP,26,COMPLETED
DSP-10916,RT-HUB_-REG-36,HUB_01,2025-08-18T08:44:00Z,REGIONAL_DISTRIB,286.2,6,84,8.81,PERISHABLE_FOOD,26,COMPLETED
DSP-10917,RT-HUB_-LIN-37,HUB_01,08/19/2025 10:46,LINEHAUL_CORRIDOR,433.8,2,33,9.01,PERISHABLE_FOOD,26,COMPLETED
DSP-10918,RT-HUB_-REG-38,HUB_N,2025-08-19 13:02:00,REGIONAL_DISTRIB,273.3,6,66,8.51,PHARMA_GDP,26,COMPLETED
DSP-10919,RT-HUB_-REG-39,HUB_01,2025-08-19T11:31:00Z,REGIONAL_DISTRIB,279.5,5,80,8.32,PERISHABLE_FOOD,26,COMPLETED
DSP-10920,RT-HUB_-LOC-40,HUB_N,08/19/2025 14:11,LOCAL_URBAN,111.9,7,98,7.42,PERISHABLE_FOOD,26,COMPLETED
DSP-10921,RT-HUB_-LIN-01,HUB_01,2025-08-20 10:42:00,LINEHAUL_CORRIDOR,415.9,1,31,8.33,PHARMA_GDP,26,COMPLETED
DSP-10922,RT-HUB_-LOC-02,HUB_01,2025-08-20T18:15:00Z,LOCAL_URBAN,130.4,9,92,8.93,PERISHABLE_FOOD,24,COMPLETED
DSP-10923,RT-HUB_-LOC-03,HUB_01,08/20/2025 18:11,LOCAL_URBAN,117.5,9,105,8.34,PERISHABLE_FOOD,26,VOID_TEST
DSP-10924,RT-ALLE-REG-04,ALLENTOWN_PA,2025-08-20 17:17:00,REGIONAL_DISTRIB,294.3,4,82,8.34,PHARMA_GDP,26,COMPLETED
DSP-10925,RT-HUB_-REG-05,HUB_N,2025-08-21T17:35:00Z,REGIONAL_DISTRIB,295.4,5,78,8.7,PERISHABLE_FOOD,26,COMPLETED
DSP-10926,RT-HUB_-LOC-06,HUB_N,08/21/2025 05:53,LOCAL_URBAN,133.5,10,93,9.4,PERISHABLE_FOOD,26,COMPLETED
DSP-10927,RT-HUB_-LOC-07,HUB_N,2025-08-21 12:13:00,LOCAL_URBAN,128.4,10,102,9.17,PHARMA_GDP,25,COMPLETED
DSP-10928,RT-ALLE-REG-08,ALLENTOWN_PA,2025-08-21T07:51:00Z,REGIONAL_DISTRIB,274.7,4,73,7.87,PERISHABLE_FOOD,26,COMPLETED
DSP-10929,RT-ALLE-LIN-09,ALLENTOWN_PA,08/22/2025 07:04,LINEHAUL_CORRIDOR,444.4,2,32,9.21,PHARMA_GDP,26,COMPLETED
DSP-10930,RT-HUB_-LOC-10,HUB_01,2025-08-22 16:05:00,LOCAL_URBAN,124.2,10,99,8.98,PHARMA_GDP,24,COMPLETED
DSP-10931,RT-ALLE-REG-11,ALLENTOWN_PA,2025-08-22T09:43:00Z,REGIONAL_DISTRIB,261.2,4,57,7.55,PERISHABLE_FOOD,26,COMPLETED
DSP-10932,RT-ALLE-REG-12,ALLENTOWN_PA,08/22/2025 11:55,REGIONAL_DISTRIB,280.5,5,71,8.35,PHARMA_GDP,26,COMPLETED
DSP-10933,RT-HUB_-LOC-13,HUB_N,2025-08-23 08:25:00,LOCAL_URBAN,120.5,7,104,7.81,PERISHABLE_FOOD,24,COMPLETED
DSP-10934,RT-HUB_-REG-14,HUB_01,2025-08-23T14:42:00Z,REGIONAL_DISTRIB,289.9,4,74,8.24,PERISHABLE_FOOD,26,COMPLETED
DSP-10935,RT-ALLE-REG-15,ALLENTOWN_PA,08/23/2025 15:21,REGIONAL_DISTRIB,269.1,4,69,7.74,PHARMA_GDP,26,COMPLETED
DSP-10936,RT-HUB_-LIN-16,HUB_01,2025-08-23 10:11:00,LINEHAUL_CORRIDOR,462.8,2,34,9.57,PERISHABLE_FOOD,26,COMPLETED
DSP-10937,RT-HUB_-LOC-17,HUB_01,2025-08-24T11:45:00Z,LOCAL_URBAN,131.1,9,105,8.96,PERISHABLE_FOOD,24,COMPLETED
DSP-10938,RT-ALLE-REG-18,ALLENTOWN_PA,08/24/2025 12:14,REGIONAL_DISTRIB,280.6,6,60,8.68,PERISHABLE_FOOD,26,COMPLETED
DSP-10939,RT-HUB_-LIN-19,HUB_N,2025-08-24 17:16:00,LINEHAUL_CORRIDOR,419.5,3,37,9.07,PHARMA_GDP,26,COMPLETED
DSP-10940,RT-HUB_-LIN-20,HUB_N,2025-08-24T17:36:00Z,LINEHAUL_CORRIDOR,434.7,3,23,9.36,PERISHABLE_FOOD,26,COMPLETED
DSP-10941,RT-HUB_-LOC-21,HUB_01,08/25/2025 07:10,LOCAL_URBAN,114.1,8,112,7.85,PHARMA_GDP,24,COMPLETED
DSP-10942,RT-ALLE-REG-22,ALLENTOWN_PA,2025-08-25 05:46:00,REGIONAL_DISTRIB,275.5,5,82,8.23,PHARMA_GDP,26,COMPLETED
DSP-10943,RT-HUB_-LOC-23,HUB_N,2025-08-25T15:45:00Z,LOCAL_URBAN,128.7,10,109,9.18,PHARMA_GDP,26,COMPLETED
DSP-10944,RT-HUB_-LOC-24,HUB_01,08/25/2025 06:41,LOCAL_URBAN,130.5,8,90,8.6,PERISHABLE_FOOD,26,COMPLETED
DSP-10945,RT-ALLE-REG-25,ALLENTOWN_PA,2025-08-26 07:58:00,REGIONAL_DISTRIB,267.6,6,79,8.37,PHARMA_GDP,26,COMPLETED
DSP-10946,RT-HUB_-REG-26,HUB_N,2025-08-26T16:21:00Z,REGIONAL_DISTRIB,300.2,6,61,9.15,PERISHABLE_FOOD,26,COMPLETED
DSP-10947,RT-ALLE-REG-27,ALLENTOWN_PA,08/26/2025 14:30,REGIONAL_DISTRIB,300.4,5,77,8.82,PHARMA_GDP,26,COMPLETED
DSP-10948,RT-HUB_-REG-28,HUB_01,2025-08-26 05:56:00,REGIONAL_DISTRIB,301.8,5,84,8.85,PHARMA_GDP,26,COMPLETED
DSP-10949,RT-HUB_-LOC-29,HUB_N,2025-08-27T18:23:00Z,LOCAL_URBAN,114.8,7,94,7.55,PERISHABLE_FOOD,24,COMPLETED
DSP-10950,RT-HUB_-REG-30,HUB_N,08/27/2025 14:10,REGIONAL_DISTRIB,262.0,6,58,8.24,PERISHABLE_FOOD,26,COMPLETED
DSP-10951,RT-HUB_-LIN-31,HUB_N,2025-08-27 10:50:00,LINEHAUL_CORRIDOR,433.7,2,23,9.01,PHARMA_GDP,26,COMPLETED
DSP-10952,RT-HUB_-REG-32,HUB_01,2025-08-27T16:09:00Z,REGIONAL_DISTRIB,260.5,4,69,7.54,PHARMA_GDP,26,COMPLETED
DSP-10953,RT-HUB_-LIN-33,HUB_N,08/28/2025 17:04,LINEHAUL_CORRIDOR,434.7,3,35,9.36,PERISHABLE_FOOD,26,COMPLETED
DSP-10954,RT-ALLE-LOC-34,ALLENTOWN_PA,2025-08-28 07:51:00,LOCAL_URBAN,134.0,9,104,9.09,PERISHABLE_FOOD,26,COMPLETED
DSP-10955,RT-ALLE-LOC-35,ALLENTOWN_PA,2025-08-28T14:58:00Z,LOCAL_URBAN,131.3,10,84,9.3,PHARMA_GDP,26,COMPLETED
DSP-10956,RT-ALLE-REG-36,ALLENTOWN_PA,08/28/2025 09:45,REGIONAL_DISTRIB,282.7,6,55,8.73,PHARMA_GDP,26,COMPLETED
DSP-10957,RT-HUB_-REG-37,HUB_N,2025-08-29 11:43:00,REGIONAL_DISTRIB,262.7,5,70,7.92,PHARMA_GDP,26,COMPLETED
DSP-10958,RT-HUB_-LIN-38,HUB_N,2025-08-29T16:20:00Z,LINEHAUL_CORRIDOR,445.9,2,30,9.24,PHARMA_GDP,26,COMPLETED
DSP-10959,RT-ALLE-REG-39,ALLENTOWN_PA,08/29/2025 10:45,REGIONAL_DISTRIB,278.7,5,79,8.3,PHARMA_GDP,26,COMPLETED
DSP-10960,RT-HUB_-LIN-40,HUB_N,2025-08-29 13:50:00,LINEHAUL_CORRIDOR,449.9,1,27,8.99,PERISHABLE_FOOD,26,COMPLETED
DSP-10961,RT-ALLE-LOC-01,ALLENTOWN_PA,2025-08-30T08:38:00Z,LOCAL_URBAN,131.7,7,92,8.32,PHARMA_GDP,24,COMPLETED
DSP-10962,RT-ALLE-REG-02,ALLENTOWN_PA,08/30/2025 16:59,REGIONAL_DISTRIB,295.8,4,62,8.38,PERISHABLE_FOOD,26,COMPLETED
DSP-10963,RT-ALLE-LOC-03,ALLENTOWN_PA,2025-08-30 15:42:00,LOCAL_URBAN,120.6,8,99,8.15,PHARMA_GDP,25,COMPLETED
DSP-10964,RT-HUB_-LOC-04,HUB_01,2025-08-30T12:02:00Z,LOCAL_URBAN,134.3,10,104,9.44,PHARMA_GDP,25,COMPLETED
DSP-10965,RT-HUB_-REG-05,HUB_01,08/31/2025 07:18,REGIONAL_DISTRIB,296.9,5,55,8.74,PERISHABLE_FOOD,26,COMPLETED
DSP-10966,RT-HUB_-REG-06,HUB_01,2025-08-31 09:59:00,REGIONAL_DISTRIB,266.9,6,60,8.35,PHARMA_GDP,26,COMPLETED
DSP-10967,RT-ALLE-REG-07,ALLENTOWN_PA,2025-08-31T08:30:00Z,REGIONAL_DISTRIB,263.2,4,77,7.6,PERISHABLE_FOOD,26,VOID_TEST
DSP-10968,RT-ALLE-REG-08,ALLENTOWN_PA,08/31/2025 16:53,REGIONAL_DISTRIB,276.8,5,84,8.26,PHARMA_GDP,26,COMPLETED
DSP-10969,RT-HUB_-REG-09,HUB_01,2025-09-01 12:29:00,REGIONAL_DISTRIB,286.5,5,83,8.49,PHARMA_GDP,26,COMPLETED
DSP-10970,RT-HUB_-REG-10,HUB_N,2025-09-01T16:14:00Z,REGIONAL_DISTRIB,303.1,6,66,9.22,PERISHABLE_FOOD,26,COMPLETED
